voter_id,voter_name,date_of_birth,gender,nationality,registration_number,email,phone_number,cell_number,picture,registered_age,district_id,candidate_id,candidate_name,party_affiliation,biography,campaign_platform,photo_url,voting_time,vote,polling_station_id,vote_type
3293d556-93bf-4f86-8bb3-acb2910a5784,Curtis Carr,1990-02-05T00:57:45.146Z,male,GB,silverduck692,curtis.carr@example.com,016977 03821,07222 037960,https://randomuser.me/api/portraits/men/14.jpg,7,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:30,1,PS56789,regular
54d81e9e-be7f-447e-8c62-cb67aa3936b1,Ella Gilbert,1967-02-07T13:33:45.512Z,female,GB,blackpeacock729,ella.gilbert@example.com,013873 72697,07006 017381,https://randomuser.me/api/portraits/women/66.jpg,13,DIST_009,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:32,1,PS89012,regular
20c12b68-573b-4f34-820c-b20423c5a70d,Becky Arnold,1946-12-04T12:13:16.551Z,female,GB,silverpeacock229,becky.arnold@example.com,016973 36298,07781 605575,https://randomuser.me/api/portraits/women/18.jpg,16,DIST_008,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:34,1,PS90123,invalid
d8c98107-7b66-41e6-920d-f6189de2f52d,Scarlett Marshall,1949-04-23T15:15:42.251Z,female,GB,smallzebra470,scarlett.marshall@example.com,016974 35670,07575 995714,https://randomuser.me/api/portraits/women/57.jpg,11,DIST_008,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:36,1,PS23456,regular
4c381a9a-947e-48ff-8d44-ddc15fa1952f,Debra Rose,1987-05-25T07:31:48.042Z,female,GB,crazyswan860,debra.rose@example.com,015395 65124,07173 892845,https://randomuser.me/api/portraits/women/32.jpg,20,DIST_005,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:38,1,PS34567,regular
7bcba024-e426-4123-a9ac-26c3eecf38b2,Jenny Pena,1987-09-01T11:46:35.651Z,female,GB,silverdog491,jenny.pena@example.com,019467 98959,07716 401999,https://randomuser.me/api/portraits/women/85.jpg,18,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:40,1,PS89012,regular
b2537e1e-7824-4b37-996e-65511368e47e,Mitchell Carter,1962-09-27T21:23:05.852Z,male,GB,greentiger492,mitchell.carter@example.com,015395 99779,07584 033117,https://randomuser.me/api/portraits/men/7.jpg,15,DIST_021,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:24,1,PS12233,regular
af840463-1bcb-4319-a22a-a917471c0cd8,Lucas Or Luke Woods,1978-11-26T03:20:57.281Z,male,GB,blackmouse695,lucasorluke.woods@example.com,013873 39374,07718 604545,https://randomuser.me/api/portraits/men/48.jpg,21,DIST_004,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:26,1,PS12345,invalid
9e842c11-b11d-49a5-b604-6f54bf7f2b92,Kevin Stone,2000-04-11T12:33:22.083Z,male,GB,beautifulfish454,kevin.stone@example.com,016977 06306,07630 646747,https://randomuser.me/api/portraits/men/29.jpg,15,DIST_001,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:28,1,PS89012,regular
3293d556-93bf-4f86-8bb3-acb2910a5784,Curtis Carr,1990-02-05T00:57:45.146Z,male,GB,silverduck692,curtis.carr@example.com,016977 03821,07222 037960,https://randomuser.me/api/portraits/men/14.jpg,7,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:30,1,PS56789,regular
54d81e9e-be7f-447e-8c62-cb67aa3936b1,Ella Gilbert,1967-02-07T13:33:45.512Z,female,GB,blackpeacock729,ella.gilbert@example.com,013873 72697,07006 017381,https://randomuser.me/api/portraits/women/66.jpg,13,DIST_009,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:32,1,PS89012,regular
20c12b68-573b-4f34-820c-b20423c5a70d,Becky Arnold,1946-12-04T12:13:16.551Z,female,GB,silverpeacock229,becky.arnold@example.com,016973 36298,07781 605575,https://randomuser.me/api/portraits/women/18.jpg,16,DIST_008,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:34,1,PS90123,invalid
d8c98107-7b66-41e6-920d-f6189de2f52d,Scarlett Marshall,1949-04-23T15:15:42.251Z,female,GB,smallzebra470,scarlett.marshall@example.com,016974 35670,07575 995714,https://randomuser.me/api/portraits/women/57.jpg,11,DIST_008,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:36,1,PS23456,regular
4c381a9a-947e-48ff-8d44-ddc15fa1952f,Debra Rose,1987-05-25T07:31:48.042Z,female,GB,crazyswan860,debra.rose@example.com,015395 65124,07173 892845,https://randomuser.me/api/portraits/women/32.jpg,20,DIST_005,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:38,1,PS34567,regular
7bcba024-e426-4123-a9ac-26c3eecf38b2,Jenny Pena,1987-09-01T11:46:35.651Z,female,GB,silverdog491,jenny.pena@example.com,019467 98959,07716 401999,https://randomuser.me/api/portraits/women/85.jpg,18,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:40,1,PS89012,regular
992c64fa-94af-48ce-860b-47715033d0f3,Lily Montgomery,1971-05-16T17:43:34.677Z,female,GB,silverfish509,lily.montgomery@example.com,017683 41549,07504 865099,https://randomuser.me/api/portraits/women/36.jpg,20,DIST_004,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:42,1,PS89012,regular
c00749a4-221d-4671-9d54-a30ab543a859,Rosie Arnold,1946-01-09T17:23:30.644Z,female,GB,crazyostrich271,rosie.arnold@example.com,01125 669500,07831 087848,https://randomuser.me/api/portraits/women/67.jpg,8,DIST_022,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:44,1,PS12233,invalid
1650b5c9-2895-4a9d-bfa8-de0414e2a44b,Brandon Hill,1997-08-07T12:35:27.623Z,male,GB,redlion855,brandon.hill@example.com,016973 75213,07688 859545,https://randomuser.me/api/portraits/men/30.jpg,22,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:46,1,PS89012,invalid
b2537e1e-7824-4b37-996e-65511368e47e,Mitchell Carter,1962-09-27T21:23:05.852Z,male,GB,greentiger492,mitchell.carter@example.com,015395 99779,07584 033117,https://randomuser.me/api/portraits/men/7.jpg,15,DIST_021,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:24,1,PS12233,regular
af840463-1bcb-4319-a22a-a917471c0cd8,Lucas Or Luke Woods,1978-11-26T03:20:57.281Z,male,GB,blackmouse695,lucasorluke.woods@example.com,013873 39374,07718 604545,https://randomuser.me/api/portraits/men/48.jpg,21,DIST_004,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:26,1,PS12345,invalid
9e842c11-b11d-49a5-b604-6f54bf7f2b92,Kevin Stone,2000-04-11T12:33:22.083Z,male,GB,beautifulfish454,kevin.stone@example.com,016977 06306,07630 646747,https://randomuser.me/api/portraits/men/29.jpg,15,DIST_001,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:28,1,PS89012,regular
3293d556-93bf-4f86-8bb3-acb2910a5784,Curtis Carr,1990-02-05T00:57:45.146Z,male,GB,silverduck692,curtis.carr@example.com,016977 03821,07222 037960,https://randomuser.me/api/portraits/men/14.jpg,7,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:30,1,PS56789,regular
54d81e9e-be7f-447e-8c62-cb67aa3936b1,Ella Gilbert,1967-02-07T13:33:45.512Z,female,GB,blackpeacock729,ella.gilbert@example.com,013873 72697,07006 017381,https://randomuser.me/api/portraits/women/66.jpg,13,DIST_009,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:32,1,PS89012,regular
20c12b68-573b-4f34-820c-b20423c5a70d,Becky Arnold,1946-12-04T12:13:16.551Z,female,GB,silverpeacock229,becky.arnold@example.com,016973 36298,07781 605575,https://randomuser.me/api/portraits/women/18.jpg,16,DIST_008,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:34,1,PS90123,invalid
d8c98107-7b66-41e6-920d-f6189de2f52d,Scarlett Marshall,1949-04-23T15:15:42.251Z,female,GB,smallzebra470,scarlett.marshall@example.com,016974 35670,07575 995714,https://randomuser.me/api/portraits/women/57.jpg,11,DIST_008,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:36,1,PS23456,regular
4c381a9a-947e-48ff-8d44-ddc15fa1952f,Debra Rose,1987-05-25T07:31:48.042Z,female,GB,crazyswan860,debra.rose@example.com,015395 65124,07173 892845,https://randomuser.me/api/portraits/women/32.jpg,20,DIST_005,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:38,1,PS34567,regular
7bcba024-e426-4123-a9ac-26c3eecf38b2,Jenny Pena,1987-09-01T11:46:35.651Z,female,GB,silverdog491,jenny.pena@example.com,019467 98959,07716 401999,https://randomuser.me/api/portraits/women/85.jpg,18,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:40,1,PS89012,regular
992c64fa-94af-48ce-860b-47715033d0f3,Lily Montgomery,1971-05-16T17:43:34.677Z,female,GB,silverfish509,lily.montgomery@example.com,017683 41549,07504 865099,https://randomuser.me/api/portraits/women/36.jpg,20,DIST_004,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:42,1,PS89012,regular
c00749a4-221d-4671-9d54-a30ab543a859,Rosie Arnold,1946-01-09T17:23:30.644Z,female,GB,crazyostrich271,rosie.arnold@example.com,01125 669500,07831 087848,https://randomuser.me/api/portraits/women/67.jpg,8,DIST_022,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:44,1,PS12233,invalid
1650b5c9-2895-4a9d-bfa8-de0414e2a44b,Brandon Hill,1997-08-07T12:35:27.623Z,male,GB,redlion855,brandon.hill@example.com,016973 75213,07688 859545,https://randomuser.me/api/portraits/men/30.jpg,22,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:46,1,PS89012,invalid
d2cfa53e-e726-4c4b-838e-02080b4d6001,Sarah Cruz,1947-03-04T00:06:51.667Z,female,GB,whitebear222,sarah.cruz@example.com,016977 6158,07624 106634,https://randomuser.me/api/portraits/women/1.jpg,12,DIST_018,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:48,1,PS90123,invalid
cff5b7eb-3460-428e-9a34-ff79a6453a34,Randall Webb,2000-01-14T05:54:33.312Z,male,GB,brownelephant956,randall.webb@example.com,015394 14519,07012 589217,https://randomuser.me/api/portraits/men/57.jpg,13,DIST_003,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:50,1,PS12345,regular
2560b0f2-4f7e-4921-b4ef-6c40241185cf,Avery Hanson,1961-09-19T09:29:14.443Z,female,GB,yellowkoala809,avery.hanson@example.com,016977 66184,07530 401164,https://randomuser.me/api/portraits/women/12.jpg,22,DIST_019,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:52,1,PS45678,invalid
b2537e1e-7824-4b37-996e-65511368e47e,Mitchell Carter,1962-09-27T21:23:05.852Z,male,GB,greentiger492,mitchell.carter@example.com,015395 99779,07584 033117,https://randomuser.me/api/portraits/men/7.jpg,15,DIST_021,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:24,1,PS12233,regular
af840463-1bcb-4319-a22a-a917471c0cd8,Lucas Or Luke Woods,1978-11-26T03:20:57.281Z,male,GB,blackmouse695,lucasorluke.woods@example.com,013873 39374,07718 604545,https://randomuser.me/api/portraits/men/48.jpg,21,DIST_004,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:26,1,PS12345,invalid
9e842c11-b11d-49a5-b604-6f54bf7f2b92,Kevin Stone,2000-04-11T12:33:22.083Z,male,GB,beautifulfish454,kevin.stone@example.com,016977 06306,07630 646747,https://randomuser.me/api/portraits/men/29.jpg,15,DIST_001,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:28,1,PS89012,regular
3293d556-93bf-4f86-8bb3-acb2910a5784,Curtis Carr,1990-02-05T00:57:45.146Z,male,GB,silverduck692,curtis.carr@example.com,016977 03821,07222 037960,https://randomuser.me/api/portraits/men/14.jpg,7,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:30,1,PS56789,regular
54d81e9e-be7f-447e-8c62-cb67aa3936b1,Ella Gilbert,1967-02-07T13:33:45.512Z,female,GB,blackpeacock729,ella.gilbert@example.com,013873 72697,07006 017381,https://randomuser.me/api/portraits/women/66.jpg,13,DIST_009,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:32,1,PS89012,regular
20c12b68-573b-4f34-820c-b20423c5a70d,Becky Arnold,1946-12-04T12:13:16.551Z,female,GB,silverpeacock229,becky.arnold@example.com,016973 36298,07781 605575,https://randomuser.me/api/portraits/women/18.jpg,16,DIST_008,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:34,1,PS90123,invalid
d8c98107-7b66-41e6-920d-f6189de2f52d,Scarlett Marshall,1949-04-23T15:15:42.251Z,female,GB,smallzebra470,scarlett.marshall@example.com,016974 35670,07575 995714,https://randomuser.me/api/portraits/women/57.jpg,11,DIST_008,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:36,1,PS23456,regular
4c381a9a-947e-48ff-8d44-ddc15fa1952f,Debra Rose,1987-05-25T07:31:48.042Z,female,GB,crazyswan860,debra.rose@example.com,015395 65124,07173 892845,https://randomuser.me/api/portraits/women/32.jpg,20,DIST_005,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:38,1,PS34567,regular
7bcba024-e426-4123-a9ac-26c3eecf38b2,Jenny Pena,1987-09-01T11:46:35.651Z,female,GB,silverdog491,jenny.pena@example.com,019467 98959,07716 401999,https://randomuser.me/api/portraits/women/85.jpg,18,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:40,1,PS89012,regular
992c64fa-94af-48ce-860b-47715033d0f3,Lily Montgomery,1971-05-16T17:43:34.677Z,female,GB,silverfish509,lily.montgomery@example.com,017683 41549,07504 865099,https://randomuser.me/api/portraits/women/36.jpg,20,DIST_004,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:42,1,PS89012,regular
c00749a4-221d-4671-9d54-a30ab543a859,Rosie Arnold,1946-01-09T17:23:30.644Z,female,GB,crazyostrich271,rosie.arnold@example.com,01125 669500,07831 087848,https://randomuser.me/api/portraits/women/67.jpg,8,DIST_022,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:44,1,PS12233,invalid
1650b5c9-2895-4a9d-bfa8-de0414e2a44b,Brandon Hill,1997-08-07T12:35:27.623Z,male,GB,redlion855,brandon.hill@example.com,016973 75213,07688 859545,https://randomuser.me/api/portraits/men/30.jpg,22,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:46,1,PS89012,invalid
d2cfa53e-e726-4c4b-838e-02080b4d6001,Sarah Cruz,1947-03-04T00:06:51.667Z,female,GB,whitebear222,sarah.cruz@example.com,016977 6158,07624 106634,https://randomuser.me/api/portraits/women/1.jpg,12,DIST_018,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:48,1,PS90123,invalid
cff5b7eb-3460-428e-9a34-ff79a6453a34,Randall Webb,2000-01-14T05:54:33.312Z,male,GB,brownelephant956,randall.webb@example.com,015394 14519,07012 589217,https://randomuser.me/api/portraits/men/57.jpg,13,DIST_003,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:50,1,PS12345,regular
2560b0f2-4f7e-4921-b4ef-6c40241185cf,Avery Hanson,1961-09-19T09:29:14.443Z,female,GB,yellowkoala809,avery.hanson@example.com,016977 66184,07530 401164,https://randomuser.me/api/portraits/women/12.jpg,22,DIST_019,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:52,1,PS45678,invalid
676aaf7c-19cd-464c-8b58-1edb8b9975f0,Herbert Jacobs,1996-09-22T19:51:00.171Z,male,GB,goldenleopard164,herbert.jacobs@example.com,019467 04859,07220 255317,https://randomuser.me/api/portraits/men/70.jpg,6,DIST_014,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:54,1,PS90123,regular
506830cf-04ae-4723-9bb9-99e9b9848f57,Flenn Arnold,1978-04-14T00:14:13.742Z,male,GB,sadmouse640,flenn.arnold@example.com,019467 89403,07477 666516,https://randomuser.me/api/portraits/men/57.jpg,4,DIST_002,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:56,1,PS78901,invalid
b2537e1e-7824-4b37-996e-65511368e47e,Mitchell Carter,1962-09-27T21:23:05.852Z,male,GB,greentiger492,mitchell.carter@example.com,015395 99779,07584 033117,https://randomuser.me/api/portraits/men/7.jpg,15,DIST_021,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:24,1,PS12233,regular
af840463-1bcb-4319-a22a-a917471c0cd8,Lucas Or Luke Woods,1978-11-26T03:20:57.281Z,male,GB,blackmouse695,lucasorluke.woods@example.com,013873 39374,07718 604545,https://randomuser.me/api/portraits/men/48.jpg,21,DIST_004,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:26,1,PS12345,invalid
9e842c11-b11d-49a5-b604-6f54bf7f2b92,Kevin Stone,2000-04-11T12:33:22.083Z,male,GB,beautifulfish454,kevin.stone@example.com,016977 06306,07630 646747,https://randomuser.me/api/portraits/men/29.jpg,15,DIST_001,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:28,1,PS89012,regular
3293d556-93bf-4f86-8bb3-acb2910a5784,Curtis Carr,1990-02-05T00:57:45.146Z,male,GB,silverduck692,curtis.carr@example.com,016977 03821,07222 037960,https://randomuser.me/api/portraits/men/14.jpg,7,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:30,1,PS56789,regular
54d81e9e-be7f-447e-8c62-cb67aa3936b1,Ella Gilbert,1967-02-07T13:33:45.512Z,female,GB,blackpeacock729,ella.gilbert@example.com,013873 72697,07006 017381,https://randomuser.me/api/portraits/women/66.jpg,13,DIST_009,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:32,1,PS89012,regular
20c12b68-573b-4f34-820c-b20423c5a70d,Becky Arnold,1946-12-04T12:13:16.551Z,female,GB,silverpeacock229,becky.arnold@example.com,016973 36298,07781 605575,https://randomuser.me/api/portraits/women/18.jpg,16,DIST_008,4b05e3eb-b4ea-4ed3-8904-6f78931d91e2,Ed Garza,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/49.jpg,2024-09-18 13:19:34,1,PS90123,invalid
d8c98107-7b66-41e6-920d-f6189de2f52d,Scarlett Marshall,1949-04-23T15:15:42.251Z,female,GB,smallzebra470,scarlett.marshall@example.com,016974 35670,07575 995714,https://randomuser.me/api/portraits/women/57.jpg,11,DIST_008,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:36,1,PS23456,regular
4c381a9a-947e-48ff-8d44-ddc15fa1952f,Debra Rose,1987-05-25T07:31:48.042Z,female,GB,crazyswan860,debra.rose@example.com,015395 65124,07173 892845,https://randomuser.me/api/portraits/women/32.jpg,20,DIST_005,965b76cf-563f-4cef-bfba-79be2be492c3,Debra Mills,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/86.jpg,2024-09-18 13:19:38,1,PS34567,regular
7bcba024-e426-4123-a9ac-26c3eecf38b2,Jenny Pena,1987-09-01T11:46:35.651Z,female,GB,silverdog491,jenny.pena@example.com,019467 98959,07716 401999,https://randomuser.me/api/portraits/women/85.jpg,18,DIST_024,f4f5ddb2-cb84-4d03-baf1-eadf45e25e20,Brett Watkins,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/84.jpg,2024-09-18 13:19:40,1,PS89012,regular
